web-scraper-order,description_raw,location_raw,price_raw,price,price_cat,mileage_raw,mileage,mileage_cat,fuel_type_raw,fuel_type_Diesel,bfs_name,bfs_number,lat,lon
1733470995-78,VW T6.1 CALIFORNIA 2.0 TDI OCEAN LIBERTY 4MOTION,"ROUTE DE LA GARE 62, 1690 VILLAZ-ST-PIERRE",CHF 69'000.–,69000,50000 - 99999,98'000 km,98000,low-mid,Diesel,1,Solothurn,11,47.18832778930664,7.554986000061035
1733470998-79,VW CALI. BITDI OCE. LIB 4M A,"RUE DE VUIPPENS 57, 1630 BULLE",CHF 79'900.–,79900,50000 - 99999,12'300 km,12300,low,Diesel,1,St. Gallen,17,47.31846237182617,9.172804832458496
1733471000-80,MERCEDES-BENZ SPRINTER 212 D,"SCHWARZENBURGSTRASSE 844, 3145 NIEDERSCHERLI-BERN",CHF 7'999.–,7999,0 - 19999,40'000 km,40000,low,Diesel,1,Thurgau,20,47.54833221435547,8.849271774291992
1733471003-81,FIAT KNAUS CÉLÉBRÂT 650MEG,"RUE CENTRALE 7, 1563 DOMPIERRE FR",CHF 41'900.–,41900,20000 - 49999,182'000 km,182000,mid,Diesel,1,Graubünden,18,46.955711364746094,9.570183753967285
1733471005-82,VW CALI. TDI BEA.ED. SP. A,"SPISI 9, 1714 HEITENRIED",CHF 67'000.–,67000,50000 - 99999,14'300 km,14300,low,Diesel,1,Zürich,01,47.31379699707031,8.796833038330078
1733471007-83,FIAT CHALLENGER TRIGANO,"RUE DU LEVANT 21, 1963 VÉTROZ",CHF 17'990.–,17990,0 - 19999,224'000 km,224000,mid-high,Diesel,1,Zürich,01,47.31379699707031,8.796833038330078
1733471010-84,FIAT DUCATO 15Q 2.8 JTD,"GEWERBESTRASSE 16, 4562 BIBERIST",CHF 19'500.–,19500,0 - 19999,115'000 km,115000,mid,Diesel,1,Bern,02,47.070011138916016,7.203824520111084
1733471017-86,TOYOTA 4X4 UNTERSETZUNG,"DORF 10, 9127 ST. PETERZELL",CHF 34'800.–,34800,20000 - 49999,16'700 km,16700,low,Benzin,0,Bern,02,47.070011138916016,7.203824520111084
1733471019-87,ROLLER TEAM KRONOS 265 TL7,"HAUPTSTRASSE 70, 8546 ISLIKON",CHF 62'870.–,62870,50000 - 99999,38'850 km,38850,low,Diesel,1,Bern,02,47.070011138916016,7.203824520111084
1733471023-88,SUNLIGHT ADVENTURE T FORD 680,"OBERMÜHLEWEG 5, 7302 LANDQUART",CHF 68'000.–,68000,50000 - 99999,20'000 km,20000,low,Diesel,1,Schwyz,05,47.03178024291992,8.624926567077637
1733471032-92,VW T4 CALIFORNIA,"BURRIRAIN 56A, 2575 TÄUFFELEN",CHF 21'900.–,21900,20000 - 49999,136'000 km,136000,mid,Diesel,1,Thurgau,20,47.56602096557617,9.091235160827637
1733471037-93,VW TRANSPORTER,"RUE CENTRALE 7, 1563 DOMPIERRE FR",CHF 13'900.–,13900,0 - 19999,188'000 km,188000,mid,Diesel,1,Zürich,01,47.60587692260742,8.68687629699707
1733471039-94,VW CALIFORNIA 4X4 KLIMA,"BURRIRAIN 56A, 2575 TÄUFFELEN",CHF 25'900.–,25900,20000 - 49999,179'000 km,179000,mid,Benzin,0,Basel-Stadt,12,47.570777893066406,7.576108455657959
1733471041-95,VW CALIFORNIA,"BURRIRAIN 56A, 2575 TÄUFFELEN",CHF 13'500.–,13500,0 - 19999,238'500 km,238500,mid-high,Diesel,1,Zürich,01,47.40155029296875,8.43859577178955
1733471044-96,MERCEDES-BENZ MARCO POLO HORIZON 250 D 4MATIC 7G-TRONIC,"RIEDMATTLI 5, 6423 SEEWEN",CHF 44'000.–,44000,20000 - 49999,167'500 km,167500,mid,Diesel,1,Bern,02,47.23579025268555,7.236842155456543
1733471046-97,VW T5 CALIFORNIA 2.0 TDI BEACH LAST EDITION,"VIA ALA CAMPAGNA, 6593 CADENAZZO",CHF 39'900.–,39900,20000 - 49999,58'500 km,58500,low-mid,Diesel,1,Zürich,01,47.31379699707031,8.796833038330078
1733471049-98,CARADO T447 PRO AUTOMAT,"LINTH-ESCHERSTR. 5A/ 2. OCC PLATZ HAUPTSTRASSE 61, 8865 BILTEN",CHF 78'500.–,78500,50000 - 99999,12'000 km,12000,low,Diesel,1,Schwyz,05,47.09998321533203,8.672536849975586
1733471051-99,FIAT CAMPING-CAR,"RTE D'AUTIGNY 4, 1744 CHÉNENS",CHF 8'000.–,8000,0 - 19999,95'000 km,95000,low-mid,Diesel,1,Luzern,03,47.10284423828125,8.376439094543457
1733471053-100,"MERCEDES-BENZ 312D ***MIT EL. HUBBETT(LÄNGSBETT), SONDERMODEL***","BRUNNENWIESENSTRASSE 8, 8570 WEINFELDEN",CHF 29'900.–,29900,20000 - 49999,40'000 km,40000,low,Diesel,1,Thurgau,20,47.54833221435547,8.849271774291992
1733471056-101,DETHLEFFS JUST CAMP T 6812 EB AUF BASIS CITROEN JUMPER,"GEWERBESTRASSE 1, 8451 KLEINANDELFINGEN",CHF 82'600.–,82600,50000 - 99999,10'000 km,10000,low,Diesel,1,St. Gallen,17,47.47590255737305,9.550376892089844
1733471058-102,VW WESTFALIA,"VOLTASTRASSE 89, 4056 BASEL",CHF 14'900.–,14900,0 - 19999,119'499 km,119499,mid,Benzin,0,Thurgau,20,47.56113815307617,9.13205337524414
1733471063-104,MERCEDES-BENZ MARCO POLO 300 D 4M A,"GOLDSCHLÄGISTRASSE 19, 8952 SCHLIEREN",CHF 88'000.–,88000,50000 - 99999,20'000 km,20000,low,Diesel,1,St. Gallen,17,47.31846237182617,9.172804832458496
1733471066-105,FIAT PÖSSL,"CLOS LÀ OUTRE 28, 2732 LOVERESSE",CHF 49'900.–,49900,20000 - 49999,16'000 km,16000,low,Diesel,1,St. Gallen,17,47.31846237182617,9.172804832458496
1733471068-106,VW T6.1 CALIFORNIA OCEAN,"GRUBENSTRASSE 24, 8620 WETZIKON",CHF 53'900.–,53900,50000 - 99999,86'223 km,86223,low-mid,Diesel,1,Zürich,01,47.26015853881836,8.858055114746094
1733471071-107,ROLLER TEAM LIV DUO 2024,"LANDSTRASSE 10, 6418 ROTHENTHURM",CHF 64'900.–,64900,50000 - 99999,25'800 km,25800,low,Diesel,1,Ticino,21,46.2071647644043,9.038201332092285
1733471073-108,DETHLEFFS GLOBEBUS 11,"OBERFELD 2, 6037 ROOT",CHF 39'800.–,39800,20000 - 49999,43'100 km,43100,low,Diesel,1,Zürich,01,47.39076232910156,8.668862342834473
1733471076-109,ROLLER TEAM 284 M2,"HAUPTSTRASSE 70, 8546 ISLIKON",CHF 52'890.–,52890,50000 - 99999,37'700 km,37700,low,Diesel,1,St. Gallen,17,47.24024963378906,9.50187873840332
1733471078-110,OPEL VIVARO B 16 CDTI CAMPER VAN,"BUECHBERGSTRASSE 10, 9422 STAAD SG",CHF 27'500.–,27500,20000 - 49999,184'822 km,184822,mid,Diesel,1,Zürich,01,47.36935806274414,8.42248249053955
1733471081-111,FIAT BÜRSTNER T600 HARMONY,"OBERFELDSTRASSE 13, 8570 WEINFELDEN",CHF 21'900.–,21900,20000 - 49999,128'000 km,128000,mid,Diesel,1,Vaud,22,46.25091552734375,7.00229549407959
1733471083-112,MERCEDES-BENZ 310 4X4 UNTERSETZUNG,"DORF 10, 9127 ST. PETERZELL",CHF 35'600.–,35600,20000 - 49999,38'000 km,38000,low,Benzin,0,Luzern,03,47.03029251098633,8.294075012207031
1733471088-113,LAND ROVER DEFENDER 110 TD5 WOHNKABINE,"DORF 10, 9127 ST. PETERZELL",CHF 57'900.–,57900,50000 - 99999,134'000 km,134000,mid,Diesel,1,St. Gallen,17,47.31846237182617,9.172804832458496
1733471096-116,MIRAGE FIAT DUCATO,"VIA SAN GOTTARDO 106, 6500 BELLINZONA",CHF 27'900.–,27900,20000 - 49999,129'900 km,129900,mid,Diesel,1,Zürich,01,47.45183181762695,8.701164245605469
1733471099-117,VW T2,"JUCHSTRASSE 25, 8604 VOLKETSWIL",CHF 14'600.–,14600,0 - 19999,55'043 km,55043,low-mid,Benzin,0,Zürich,01,47.382022857666016,8.666350364685059
1733471103-118,VW HYMER CAPE TOWN  LADY CAMPER,"SENNWALDER STR 34, 9465 SALEZ",CHF 35'000.–,35000,20000 - 49999,207'000 km,207000,mid-high,Diesel,1,Schaffhausen,14,47.741600036621094,8.709936141967773
1733471105-119,VW T6.1 CALIFORNIA 2.0 BI-TDI OCEAN LIBERTY 4MOTION,"BERGERMOOSSTRASSE 10, 8902 URDORF",CHF 75'500.–,75500,50000 - 99999,15'500 km,15500,low,Diesel,1,Solothurn,11,47.15397644042969,7.59208869934082
1733471107-120,FORD CHALLENGER 264,"RTE DU GRAND-ST-BERNARD 17, 1880 BEX",CHF 54'900.–,54900,50000 - 99999,46'500 km,46500,low,Diesel,1,Thurgau,20,47.594444274902344,8.948468208312988
1733471113-122,VW T4,"WERKSTRASSE 4, 6010 KRIENS",CHF 12'900.–,12900,0 - 19999,224'569 km,224569,mid-high,Diesel,1,Thurgau,20,47.54833221435547,8.849271774291992
1733471115-123,IVECO 4X4 OFFROADER,"DORF 10, 9127 ST. PETERZELL",CHF 34'800.–,34800,20000 - 49999,11'800 km,11800,low,Diesel,1,Zürich,01,47.31379699707031,8.796833038330078
1733471117-124,MERCEDES-BENZ 311CDI,"SCHWARZENBURGSTRASSE 844, 3145 BERN",CHF 10'500.–,10500,0 - 19999,203'000 km,203000,mid-high,Diesel,1,Aargau,19,47.414920806884766,8.382509231567383
1733471120-125,MERCEDES-BENZ 316CDI AHORN CAMP M 730,"HAUPTSTRASSE 87-89B & VOREIMATT 99, 4492 TECKNAU",CHF 35'990.–,35990,20000 - 49999,123'000 km,123000,mid,Diesel,1,Basel-Landschaft,13,47.523582458496094,7.711702823638916
1733471123-126,HYMER HYMERMOBIL,8310 KEMPTTHAL,CHF 16'990.–,16990,0 - 19999,73'000 km,73000,low-mid,Diesel,1,Zürich,01,47.60587692260742,8.68687629699707
1733471125-127,HYMER FIAT WLT 3.0M JET/35,"INDUSTRIESTRASSE 6, 8604 VOLKETSWIL",CHF 35'990.–,35990,20000 - 49999,33'000 km,33000,low,Diesel,1,Bern,02,47.21744155883789,7.783696174621582
1733471130-129,SUNLIGHT V66 MIT EINZELBETT!,"HAUPTSTRASSE 216, 4565 RECHERSWIL",CHF 59'777.–,59777,50000 - 99999,42'190 km,42190,low,Diesel,1,St. Gallen,17,47.467018127441406,9.58243179321289
1733471134-130,VW T5 CALIFORNIA 2.0 TDI BEACH TRAVEL,"HAUPTSTRASSE 3, 8505 PFYN/TG",CHF 28'900.–,28900,20000 - 49999,129'300 km,129300,mid,Diesel,1,St. Gallen,17,47.31846237182617,9.172804832458496
1733471138-131,DETHLEFFS JUST T7052 EB,"STAATSSTRASSE 49, 9437 MARBACH",CHF 59'000.–,59000,50000 - 99999,19'900 km,19900,low,Diesel,1,Bern,02,47.02757263183594,7.242457866668701
1733471143-132,ROLLER TEAM ZEFIRO 285 TL13,"HAUPTSTRASSE 70, 8546 ISLIKON",CHF 61'980.–,61980,50000 - 99999,26'980 km,26980,low,Diesel,1,Luzern,03,47.040523529052734,8.134263038635254
1733471145-133,"VW KASTENWAGEN MIT FESTEM HOCHDACH, GROSSEM FAHRKOMFORT UND DUSCHE","GRUBENSTRASSE 24, 8620 WETZIKON",CHF 53'900.–,53900,50000 - 99999,64'250 km,64250,low-mid,Diesel,1,Luzern,03,47.04475021362305,8.191388130187988
1733471150-135,FIAT DUCATO 290/14,"GRUBENSTRASSE 7, 8957 SPREITENBACH",CHF 19'900.–,19900,0 - 19999,90'900 km,90900,low-mid,Diesel,1,Zürich,01,47.31379699707031,8.796833038330078
1733471152-136,SUN LIVING A-SERIES A75 SL (A248),"WANNENWEG 1, 4133 PRATTELN",CHF 76'900.–,76900,50000 - 99999,20'000 km,20000,low,Diesel,1,Zürich,01,47.31379699707031,8.796833038330078
1733471155-137,KNAUS SKY TI 700 MG AUF BASIS FIAT DUCATO,"GEWERBESTRASSE 1, 8451 KLEINANDELFINGEN",CHF 54'400.–,54400,50000 - 99999,39'500 km,39500,low,Diesel,1,Zürich,01,47.31379699707031,8.796833038330078
1733471157-138,MERCEDES-BENZ MARCO POLO 220 D  TREND AUTOMAT,"KÜHLHAUSSTRASSE 2, 4900 LANGENTHAL",CHF 62'800.–,62800,50000 - 99999,12'900 km,12900,low,Diesel,1,Zürich,01,47.31379699707031,8.796833038330078
1733471160-139,MERCEDES-BENZ MARCO POLO 300 D 4M AUTOMAT,"STAUFFACHERSTRASSE 145, 3000 BERN 22",CHF 103'900.–,103900,100000 - 199999,10'000 km,10000,low,Diesel,1,Zürich,01,47.31379699707031,8.796833038330078
1733471162-140,VW 2.0 TDI MAREMONTI SURF CAMPER 5SITZE,"THALERSTRASSE 46A, 9424 RHEINECK",CHF 36'900.–,36900,20000 - 49999,88'000 km,88000,low-mid,Diesel,1,Basel-Landschaft,13,47.523582458496094,7.711702823638916
1733471165-141,MERCEDES-BENZ VARIO 4X4,"DORF 10, 9127 ST. PETERZELL",CHF 43'500.–,43500,20000 - 49999,29'000 km,29000,low,Diesel,1,St. Gallen,17,47.467018127441406,9.58243179321289
1733471167-142,VW T6 CALIFORNIA 2.0 BI-TDI OCEAN 4MOTION,"GIMMERZ 54, 3283 KALLNACH",CHF 56'000.–,56000,50000 - 99999,82'000 km,82000,low-mid,Diesel,1,St. Gallen,17,47.47590255737305,9.550376892089844
1733471170-143,CONCORDE CENTURION 910 LI,"MITTLER-LANGNAU 1, 6105 SCHACHEN LU",CHF 332'000.–,332000,200000 - 499999,23'000 km,23000,low,Diesel,1,Luzern,03,47.0927734375,8.318682670593262
1733471175-145,RENAULT MASTER,"FELSENAUSTRASSE 15 / RASCHÄRENSTRASSE 23, 7000 CHUR",CHF 28'999.–,28999,20000 - 49999,138'000 km,138000,mid,Diesel,1,Vaud,22,46.73106002807617,6.534222602844238
1733471177-146,"VW T6.1 CALIFORNIA OCEAN EDITION 4MOTION CAMPER MIT FESTER KÜCHE, ELEKTRISCHEM AUFSTELLDACH UND STANDHEIZUNG","GRUBENSTRASSE 24, 8620 WETZIKON",CHF 63'900.–,63900,50000 - 99999,80'164 km,80164,low-mid,Diesel,1,Luzern,03,47.04475021362305,8.191388130187988
1733471185-149,VW T6.1 CALIFORNIA OCEAN,"GRUBENSTRASSE 24, 8620 WETZIKON",CHF 54'900.–,54900,50000 - 99999,86'148 km,86148,low-mid,Diesel,1,Schaffhausen,14,47.741600036621094,8.709936141967773
1733471188-150,VW T6.1 CALIFORNIA BEACH EDITION_4X4,"GRUBENSTRASSE 24, 8620 WETZIKON",CHF 59'900.–,59900,50000 - 99999,63'362 km,63362,low-mid,Diesel,1,Thurgau,20,47.54833221435547,8.849271774291992
1733471190-151,SUN LIVING S-SERIES S72 DL (A260),"WANNENWEG 1, 4133 PRATTELN",CHF 73'900.–,73900,50000 - 99999,17'500 km,17500,low,Diesel,1,Schaffhausen,14,47.741600036621094,8.709936141967773
1733471195-152,VW 2.0 TDI 105 PS MAREMONTI SURF CAMPER 6SITZE,"THALERSTRASSE 46A, 9424 RHEINECK",CHF 36'899.–,36899,20000 - 49999,72'000 km,72000,low-mid,Diesel,1,Luzern,03,47.23344039916992,7.90991735458374
1733471200-154,VW T6 CALIFORNIA 2.0 BI-TDI OCEAN 4MOTION,"BUHOLZSTRASSE 40, 6032 EMMEN",CHF 67'900.–,67900,50000 - 99999,48'501 km,48501,low,Diesel,1,Ticino,21,46.20896911621094,9.038769721984863
1733471203-155,VW CAL. BITDI OCE.ED.LIB 4MA,"MURTENSTRASSE 112, 3202 FRAUENKAPPELEN  ( BERN)",CHF 77'899.–,77899,50000 - 99999,30'000 km,30000,low,Diesel,1,Thurgau,20,47.54833221435547,8.849271774291992
1733471205-156,CARADO,1350 ORBE,CHF 52'500.–,52500,50000 - 99999,12'890 km,12890,low,Diesel,1,St. Gallen,17,47.467018127441406,9.58243179321289
1733471210-158,TOYOTA HIACE /  SCHLAFMOBIL,"BOTZEN 14, 8416 FLAACH (BEI WINTERTHUR)",CHF 19'999.–,19999,0 - 19999,52'500 km,52500,low-mid,Diesel,1,St. Gallen,17,47.25289535522461,9.001060485839844
1733471212-159,FIAT 230/18,"NIDERÄMTERSTRASSE 39, 4657 DULLIKEN",CHF 16'500.–,16500,0 - 19999,142'984 km,142984,mid,Diesel,1,Zürich,01,47.51407241821289,8.693832397460938
1733471215-160,"RAPIDO V62 640 SPEZIAL 2,3 DIESEL 9G-AUTOMAT FIAT DUCATO MJ 160","ZOLLSTRASSE 33, 8240 THAYNGEN(SH)",CHF 62'997.–,62997,50000 - 99999,21'459 km,21459,low,Diesel,1,Zürich,01,47.341331481933594,8.807897567749023
1733471217-161,ROLLER TEAM LIVINGSTONE DUO ADVANCE L12,"HAUPTSTRASSE 70, 8546 ISLIKON",CHF 52'970.–,52970,50000 - 99999,57'600 km,57600,low-mid,Diesel,1,Luzern,03,47.0927734375,8.318682670593262
1733471220-162,"CITROEN JUMPY 1,6 HDI DIESEL","ZOLLSTRASSE 33, 8240 THAYNGEN(SH)",CHF 14'997.–,14997,0 - 19999,169'985 km,169985,mid,Diesel,1,Aargau,19,47.38629913330078,8.133002281188965
1733471222-163,DETHLEFFS EG-DF002,"TANNBACHSTRASSE 2, 6264 PFAFFNAU",CHF 13'900.–,13900,0 - 19999,183'000 km,183000,mid,Diesel,1,Aargau,19,47.458194732666016,8.346111297607422
1733471225-164,ITINEO MB 740 FIAT,"CHEMIN DES EGLANTINES 6, 1214 VERNIER",CHF 49'990.–,49990,20000 - 49999,16'000 km,16000,low,Diesel,1,Zürich,01,47.334293365478516,8.798748016357422
1733471228-165,ADRIA TWIN PLUS 640 SLB,"VIA SAN GOTTARDO 120, 6500 BELLINZONA",CHF 71'190.–,71190,50000 - 99999,14'000 km,14000,low,Diesel,1,Thurgau,20,47.54833221435547,8.849271774291992
1733471230-166,ETRUSCO T6900 SB E1,"HAUPTSTRASSE 70, 8546 ISLIKON",CHF 66'780.–,66780,50000 - 99999,14'500 km,14500,low,Diesel,1,Luzern,03,47.04475021362305,8.191388130187988
1733471232-167,VW VW T6 2.0 TDI MAREMONTI COMFORT CAMPER 5SITZE,"THALERSTRASSE 46A, 9424 RHEINECK",CHF 42'900.–,42900,20000 - 49999,65'000 km,65000,low-mid,Diesel,1,Luzern,03,47.04475021362305,8.191388130187988
1733471235-168,MERCEDES-BENZ MARCO POLO 250 D 7G-TRONIC,"IL STUTZ 15, 7018 FLIMS WALDHAUS",CHF 54'500.–,54500,50000 - 99999,102'000 km,102000,mid,Diesel,1,Luzern,03,47.04475021362305,8.191388130187988
1733471237-169,FORD NUGGET TREND L1,"BREITENSTRASSE 1, 8725 GEBERTINGEN",CHF 58'000.–,58000,50000 - 99999,21'500 km,21500,low,Diesel,1,Luzern,03,47.04475021362305,8.191388130187988
1733471239-170,RIMOR EVO 95   LÄNGSBETTEN,"RIEDHOFSTRASSE 57, 8408 WINTERTHUR",CHF 64'900.–,64900,50000 - 99999,16'000 km,16000,low,Diesel,1,Uri,04,46.8880729675293,8.614900588989258
1733471242-171,WEINSBERG 631,"PFÄFFIKERSTRASSE 28, 8331 AUSLIKON",CHF 21'990.–,21990,20000 - 49999,82'400 km,82400,low-mid,Diesel,1,St. Gallen,17,47.25289535522461,9.001060485839844
1733471247-172,OPEL VIVARO,"BUHOLZSTRASSE 40, 6032 EMMEN",CHF 8'900.–,8900,0 - 19999,252'672 km,252672,mid-high,Diesel,1,St. Gallen,17,47.25289535522461,9.001060485839844
1733471250-173,VW T6 CALIFORNIA 2.0 BI-TDI BEACH LIBERTY 4MOTION,"KORBACKERWEG 27, 5502 HUNZENSCHWIL AG",CHF 33'800.–,33800,20000 - 49999,192'000 km,192000,mid,Diesel,1,Fribourg,10,46.60606384277344,7.072765827178955
1733471252-174,MERCEDES-BENZ MARCO POLO 300 D 4M AUTOMAT,"OTELFINGERSTRASSE 44, 5430 WETTINGEN",CHF 76'900.–,76900,50000 - 99999,60'000 km,60000,low-mid,Diesel,1,Zürich,01,47.47664260864258,8.702418327331543
1733471255-175,MERCEDES-BENZ MARCO POLO 300 D 4M AUTOMAT,"INDUSTRIESTRASSE 11, 8620 WETZIKON",CHF 89'900.–,89900,50000 - 99999,27'000 km,27000,low,Diesel,1,Bern,02,47.00143051147461,7.273756980895996
1733471259-176,ETRUSCO V 6.6 SF V1,"HAUPTSTRASSE 70, 8546 ISLIKON",CHF 56'880.–,56880,50000 - 99999,25'800 km,25800,low,Diesel,1,Zug,09,47.21332931518555,8.564812660217285
1733471261-177,DETHLEFFS ADVANTAGE I 7051 EB,"EISTRASSE 1, 6102 MALTERS",CHF 34'900.–,34900,20000 - 49999,160'999 km,160999,mid,Diesel,1,St. Gallen,17,47.467018127441406,9.58243179321289
1733471264-178,SUNLIGHT CAPRON I69S,"EISTRASSE 1, 6102 MALTERS",CHF 49'900.–,49900,20000 - 49999,106'000 km,106000,mid,Diesel,1,Fribourg,10,46.838157653808594,6.865045547485352
1733471268-180,DETHLEFFS TREND I 7057DBM,"EISTRASSE 1, 6102 MALTERS",CHF 47'500.–,47500,20000 - 49999,110'000 km,110000,mid,Diesel,1,Bern,02,46.74657440185547,7.642361640930176
1733471271-181,FORD TRANSIT C NUGGET 320 L1 2.0 TDCI 185 AUFSTELLDACH,"GROSSRIEDSTRASSE 13, 6462 SEEDORF",CHF 49'500.–,49500,20000 - 49999,39'000 km,39000,low,Diesel,1,Vaud,22,46.76424026489258,6.64890193939209
1733471273-182,VW T6 CALIFORNIA 2.0 TDI BEACH,"BREITENSTRASSE 1, 8725 GEBERTINGEN",CHF 34'900.–,34900,20000 - 49999,153'500 km,153500,mid,Diesel,1,St. Gallen,17,47.467018127441406,9.58243179321289
1733471275-183,VW CAMPER MULTIVAN,"BREITENSTRASSE 1, 8725 GEBERTINGEN",CHF 42'900.–,42900,20000 - 49999,104'700 km,104700,mid,Diesel,1,Obwalden,06,46.93598937988281,8.275261878967285
1733471278-184,FIAT DUCATO 280 / 14,"ROUTE DE LA PARQUETERIE 23, 1635 LA TOUR-DE-TRÊME",CHF 2'990.–,2990,0 - 19999,190'000 km,190000,mid,Diesel,1,Ticino,21,46.15255355834961,8.952432632446289
1733471283-186,AHORN VAN 620,"SAHLIMATTE 200, 3036 DETLIGEN",CHF 51'900.–,51900,50000 - 99999,36'000 km,36000,low,Diesel,1,Ticino,21,46.15255355834961,8.952432632446289
1733471285-187,MERCEDES-BENZ SPRINTER CAMPER L3 H2,"RUESSENSTRASSE 11, 6340 BAAR",CHF 84'000.–,84000,50000 - 99999,190'000 km,190000,mid,Diesel,1,Bern,02,47.05879211425781,7.230997562408447
1733471290-189,FORD ECONOLINE VAN MIDWAY,"LA GUÉRITE 60, 1541 SÉVAZ",CHF 9'999.–,9999,0 - 19999,125'000 km,125000,mid,Benzin,0,Bern,02,46.88613510131836,7.635671138763428
1733471292-190,MERCEDES-BENZ SPRINTER CAMPER 413 CDI 4X4,"VIA SERTA 14, 6814 LAMONE (TICINO)",CHF 49'900.–,49900,20000 - 49999,26'000 km,26000,low,Diesel,1,Bern,02,47.21744155883789,7.783696174621582
1733471294-191,VW T6 CALIFORNIA 2.0 TDI BEACH 4MOTION,"STAATSSTRASSE 156, 3626 HÜNIBACH",CHF 51'900.–,51900,50000 - 99999,43'850 km,43850,low,Diesel,1,Thurgau,20,47.56113815307617,9.13205337524414
1733471300-192,VW T6 CALIFORNIA 2.0 TDI BEACH LIBERTY 4MOTION,"ROUTE DE LAUSANNE 22, 1400 YVERDON-LES-BAINS",CHF 29'900.–,29900,20000 - 49999,285'000 km,285000,mid-high,Diesel,1,Ticino,21,46.20896911621094,9.038769721984863
1733471302-193,VW VW T6 2.0 TDI 150KW 4MOTION DSG MAREMONTI SURF CAMPER 6SITZE,"THALERSTRASSE 46A, 9424 RHEINECK",CHF 45'900.–,45900,20000 - 49999,16'000 km,16000,low,Diesel,1,Zürich,01,47.52054214477539,8.79157543182373
1733471307-195,BÜRSTNER ARGOS A 747 ALDE HEIZUNG - ANHÄNGERKUPPLUNG- KLIMA,"VIA SAN GOTTARDO 38, 6593 CADENAZZO",CHF 47'900.–,47900,20000 - 49999,101'000 km,101000,mid,Diesel,1,Bern,02,47.22997283935547,7.653196334838867
1733471310-196,FIAT MIT AUFBAU ZUM AUSBAUEN,"SINSERSTRASSE 400, 6330 CHAM ZG",CHF 27'880.–,27880,20000 - 49999,16'000 km,16000,low,Diesel,1,Luzern,03,47.26013946533203,8.240265846252441
1733471312-197,ELNAGH COLUMBIA 111,"VIA SAN GOTTARDO 38, 6593 CADENAZZO",CHF 13'503.–,13503,0 - 19999,191'000 km,191000,mid,Diesel,1,Schwyz,05,47.09998321533203,8.672536849975586
1733471315-198,MERCEDES-BENZ 4X4 LARAG MIT UNIQCAB-AUFBAU,"AARBERGSTRASSE 10, 3272 WALPERSWIL",CHF 79'000.–,79000,50000 - 99999,73'000 km,73000,low-mid,Benzin,0,Zürich,01,47.60587692260742,8.68687629699707
1733471317-199,CARADO A464,"LINTH-ESCHERSTR. 5A/ 2. OCC PLATZ HAUPTSTRASSE 61, 8865 BILTEN",CHF 54'500.–,54500,50000 - 99999,42'000 km,42000,low,Diesel,1,Aargau,19,47.37629699707031,8.298477172851562
1733471322-201,MERCEDES-BENZ MARCO POLO 300 D 4M AUTOMAT,"KÜHLHAUSSTRASSE 2, 4900 LANGENTHAL",CHF 69'700.–,69700,50000 - 99999,33'600 km,33600,low,Diesel,1,Thurgau,20,47.612152099609375,9.169289588928223
1733471324-202,FIAT KNAUS QUERBETT MIT HECKGARAGE,"OBERFELDSTRASSE 13, 8570 WEINFELDEN",CHF 22'900.–,22900,20000 - 49999,74'220 km,74220,low-mid,Diesel,1,Zürich,01,47.60587692260742,8.68687629699707
1733471328-203,ADRIA ACTIVE PRO 2.0,"VIA SAN GOTTARDO 120, 6500 BELLINZONA",CHF 56'500.–,56500,50000 - 99999,15'000 km,15000,low,Diesel,1,Aargau,19,47.414127349853516,8.164999961853027
1733471330-204,VW T6.1 CALIFORNIA 2.0 TDI OCEAN LIBERTY,"WISWANDSTRASSE 6, 8542 WIESENDANGEN",CHF 52'900.–,52900,50000 - 99999,31'000 km,31000,low,Diesel,1,St. Gallen,17,47.36394500732422,9.074725151062012
1733471333-205,MERCEDES-BENZ MARCO POLO 250 D  4M AUTOMAT,"STAUFFACHERSTRASSE 145, 3000 BERN 22",CHF 85'900.–,85900,50000 - 99999,16'500 km,16500,low,Diesel,1,Thurgau,20,47.527305603027344,9.03041934967041
1733471335-206,ADRIA SUN LIVING 75 SL,"UNTERHOLZ 1C, 3380 WANGEN AN DER AARE",CHF 55'000.–,55000,50000 - 99999,39'000 km,39000,low,Diesel,1,Zürich,01,47.45183181762695,8.701164245605469
1733471339-207,VW T5 CALIFORNIA 2.0 TDI BEACH LAST EDITION,"GIGENNAGELSTRASSE 2, 6287 AESCH LU",CHF 31'900.–,31900,20000 - 49999,134'000 km,134000,mid,Diesel,1,Zürich,01,47.45183181762695,8.701164245605469
1733471342-208,ROLLER TEAM 284 HLT,"LANDSTRASSE 10, 6418 ROTHENTHURM",CHF 64'500.–,64500,50000 - 99999,32'300 km,32300,low,Diesel,1,St. Gallen,17,47.467018127441406,9.58243179321289
1733471345-209,CITROEN TYPE-H CAMPERVAN,"GEWERBESTRASSE 1, 8451 KLEINANDELFINGEN",CHF 79'700.–,79700,50000 - 99999,24'000 km,24000,low,Diesel,1,Aargau,19,47.361507415771484,8.051010131835938
